Freq.	(V(V)/V(I))*-1000
2.65460556197563e+02	(8.71002499390083e+00dB,-8.72712483392381e+01°)
2.67916832481912e+02	(8.63015368951156e+00dB,-8.72878068155217e+01°)
2.70395836410894e+02	(8.55028019648489e+00dB,-8.73041360042844e+01°)
2.72897778280813e+02	(8.47040455756070e+00dB,-8.73202372696203e+01°)
2.75422870333826e+02	(8.39052681475998e+00dB,-8.73361119568608e+01°)
2.77971326775938e+02	(8.31064700938281e+00dB,-8.73517613926556e+01°)
2.80543363795181e+02	(8.23076518204796e+00dB,-8.73671868851506e+01°)
2.83139199579948e+02	(8.15088137270000e+00dB,-8.73823897240122e+01°)
2.85759054337505e+02	(8.07099562059310e+00dB,-8.73973711805284e+01°)
2.88403150312671e+02	(7.99110796435033e+00dB,-8.74121325077315e+01°)
2.91071711806671e+02	(7.91121844194186e+00dB,-8.74266749404893e+01°)
2.93764965196163e+02	(7.83132709072011e+00dB,-8.74409996955736e+01°)
2.96483138952445e+02	(7.75143394741526e+00dB,-8.74551079717407e+01°)
2.99226463660829e+02	(7.67153904815163e+00dB,-8.74690009498794e+01°)
3.01995172040212e+02	(7.59164242846603e+00dB,-8.74826797930384e+01°)
3.04789498962809e+02	(7.51174412332092e+00dB,-8.74961456465444e+01°)
3.07609681474082e+02	(7.43184416710161e+00dB,-8.75093996380694e+01°)
3.10455958812847e+02	(7.35194259364443e+00dB,-8.75224428777452e+01°)
3.13328572431570e+02	(7.27203943624133e+00dB,-8.75352764582142e+01°)
3.16227766016849e+02	(7.19213472763927e+00dB,-8.75479014547235e+01°)
3.19153785510088e+02	(7.11222850007777e+00dB,-8.75603189251932e+01°)
3.22106879128355e+02	(7.03232078527826e+00dB,-8.75725299103412e+01°)
3.25087297385446e+02	(6.95241161446225e+00dB,-8.75845354337194e+01°)
3.28095293113131e+02	(6.87250101835678e+00dB,-8.75963365017898e+01°)
3.31131121482603e+02	(6.79258902720958e+00dB,-8.76079341040328e+01°)
3.34195040026126e+02	(6.71267567080107e+00dB,-8.76193292129680e+01°)
3.37287308658881e+02	(6.63276097845389e+00dB,-8.76305227843089e+01°)
3.40408189701013e+02	(6.55284497902815e+00dB,-8.76415157569664e+01°)
3.43557947899887e+02	(6.47292770095696e+00dB,-8.76523090531252e+01°)
3.46736850452544e+02	(6.39300917223809e+00dB,-8.76629035783728e+01°)
3.49945167028370e+02	(6.31308942043461e+00dB,-8.76733002217094e+01°)
3.53183169791970e+02	(6.23316847272582e+00dB,-8.76834998556229e+01°)
3.56451133426257e+02	(6.15324635586195e+00dB,-8.76935033361885e+01°)
3.59749335155756e+02	(6.07332309620551e+00dB,-8.77033115030912e+01°)
3.63078054770115e+02	(5.99339871973696e+00dB,-8.77129251797363e+01°)
3.66437574647847e+02	(5.91347325205496e+00dB,-8.77223451732971e+01°)
3.69828179780280e+02	(5.83354671839924e+00dB,-8.77315722747140e+01°)
3.73250157795734e+02	(5.75361914363922e+00dB,-8.77406072588786e+01°)
3.76703798983923e+02	(5.67369055229602e+00dB,-8.77494508845674e+01°)
3.80189396320575e+02	(5.59376096855679e+00dB,-8.77581038946049e+01°)
3.83707245492293e+02	(5.51383041625834e+00dB,-8.77665670158572e+01°)
3.87257644921632e+02	(5.43389891892114e+00dB,-8.77748409593003e+01°)
3.90840895792417e+02	(5.35396649974702e+00dB,-8.77829264200867e+01°)
3.94457302075293e+02	(5.27403318162027e+00dB,-8.77908240775746e+01°)
3.98107170553512e+02	(5.19409898711968e+00dB,-8.77985345954196e+01°)
4.01790810848955e+02	(5.11416393853462e+00dB,-8.78060586215944e+01°)
4.05508535448399e+02	(5.03422805787613e+00dB,-8.78133967884904e+01°)
4.09260659730027e+02	(4.95429136684760e+00dB,-8.78205497128539e+01°)
4.13047501990177e+02	(4.87435388690071e+00dB,-8.78275179959535e+01°)
4.16869383470351e+02	(4.79441563921523e+00dB,-8.78343022235724e+01°)
4.20726628384460e+02	(4.71447664470677e+00dB,-8.78409029660618e+01°)
4.24619563946329e+02	(4.63453692404189e+00dB,-8.78473207784002e+01°)
4.28548520397456e+02	(4.55459649764399e+00dB,-8.78535562001728e+01°)
4.32513831035025e+02	(4.47465538569404e+00dB,-8.78596097557193e+01°)
4.36515832240183e+02	(4.39471360814175e+00dB,-8.78654819540750e+01°)
4.40554863506570e+02	(4.31477118472228e+00dB,-8.78711732891077e+01°)
4.44631267469126e+02	(4.23482813493513e+00dB,-8.78766842394158e+01°)
4.48745389933150e+02	(4.15488447808023e+00dB,-8.78820152685674e+01°)
4.52897579903639e+02	(4.07494023324752e+00dB,-8.78871668249073e+01°)
4.57088189614893e+02	(3.99499541932921e+00dB,-8.78921393417820e+01°)
4.61317574560398e+02	(3.91505005502607e+00dB,-8.78969332374547e+01°)
4.65586093522977e+02	(3.83510415885404e+00dB,-8.79015489152220e+01°)
4.69894108605234e+02	(3.75515774914396e+00dB,-8.79059867633759e+01°)
4.74241985260264e+02	(3.67521084406655e+00dB,-8.79102471552551e+01°)
4.78630092322657e+02	(3.59526346160175e+00dB,-8.79143304493235e+01°)
4.83058802039792e+02	(3.51531561958941e+00dB,-8.79182369891199e+01°)
4.87528490103406e+02	(3.43536733570426e+00dB,-8.79219671033275e+01°)
4.92039535681471e+02	(3.35541862747497e+00dB,-8.79255211057935e+01°)
4.96592321450356e+02	(3.27546951228516e+00dB,-8.79288992955804e+01°)
5.01187233627293e+02	(3.19552000738336e+00dB,-8.79321019569579e+01°)
5.05824662003135e+02	(3.11557012987592e+00dB,-8.79351293593678e+01°)
5.10504999975427e+02	(3.03561989676156e+00dB,-8.79379817576301e+01°)
5.15228644581777e+02	(2.95566932489933e+00dB,-8.79406593917041e+01°)
5.19995996533537e+02	(2.87571843104800e+00dB,-8.79431624869552e+01°)
5.24807460249794e+02	(2.79576723185026e+00dB,-8.79454912539962e+01°)
5.29663443891680e+02	(2.71581574385417e+00dB,-8.79476458888415e+01°)
5.34564359396994e+02	(2.63586398349710e+00dB,-8.79496265727356e+01°)
5.39510622515150e+02	(2.55591196712742e+00dB,-8.79514334723800e+01°)
5.44502652842444e+02	(2.47595971102123e+00dB,-8.79530667398201e+01°)
5.49540873857647e+02	(2.39600723135340e+00dB,-8.79545265124980e+01°)
5.54625712957934e+02	(2.31605454423143e+00dB,-8.79558129132186e+01°)
5.59757601495133e+02	(2.23610166570126e+00dB,-8.79569260502268e+01°)
5.64936974812326e+02	(2.15614861172699e+00dB,-8.79578660171424e+01°)
5.70164272280771e+02	(2.07619539823067e+00dB,-8.79586328930489e+01°)
5.75439937337181e+02	(1.99624204106645e+00dB,-8.79592267424083e+01°)
5.80764417521336e+02	(1.91628855604778e+00dB,-8.79596476152177e+01°)
5.86138164514053e+02	(1.83633495894395e+00dB,-8.79598955467660e+01°)
5.91561634175499e+02	(1.75638126548496e+00dB,-8.79599705578802e+01°)
5.97035286583862e+02	(1.67642749135852e+00dB,-8.79598726547804e+01°)
6.02559586074383e+02	(1.59647365225264e+00dB,-8.79596018291889e+01°)
6.08135001278744e+02	(1.51651976380075e+00dB,-8.79591580581833e+01°)
6.13762005164820e+02	(1.43656584163886e+00dB,-8.79585413043483e+01°)
6.19441075076808e+02	(1.35661190138805e+00dB,-8.79577515156573e+01°)
6.25172692775712e+02	(1.27665795865881e+00dB,-8.79567886255679e+01°)
6.30957344480220e+02	(1.19670402906025e+00dB,-8.79556525529126e+01°)
6.36795520907943e+02	(1.11675012821521e+00dB,-8.79543432019443e+01°)
6.42687717317047e+02	(1.03679627175180e+00dB,-8.79528604623770e+01°)
6.48634433548266e+02	(9.56842475307295e-01dB,-8.79512042092962e+01°)
6.54636174067303e+02	(8.76888754543369e-01dB,-8.79493743031468e+01°)
6.60693448007625e+02	(7.96935125148315e-01dB,-8.79473705898159e+01°)
6.66806769213651e+02	(7.16981602837100e-01dB,-8.79451929005460e+01°)
6.72976656284347e+02	(6.37028203365079e-01dB,-8.79428410518840e+01°)
6.79203632617214e+02	(5.57074942530152e-01dB,-8.79403148458072e+01°)
6.85488226452691e+02	(4.77121836171743e-01dB,-8.79376140695314e+01°)
6.91830970918967e+02	(3.97168900183895e-01dB,-8.79347384956512e+01°)
6.98232404077202e+02	(3.17216150518174e-01dB,-8.79316878819934e+01°)
7.04693068967178e+02	(2.37263603188945e-01dB,-8.79284619716889e+01°)
7.11213513653360e+02	(1.57311274277554e-01dB,-8.79250604931316e+01°)
7.17794291271393e+02	(7.73591799461056e-02dB,-8.79214831599248e+01°)
7.24435960075022e+02	(-2.59266357568686e-03dB,-8.79177296708846e+01°)
7.31139083483450e+02	(-8.25442399631508e-02dB,-8.79137997100092e+01°)
7.37904230129134e+02	(-1.62495532813644e-01dB,-8.79096929464401e+01°)
7.44731973906022e+02	(-2.42446525613570e-01dB,-8.79054090345062e+01°)
7.51622894018239e+02	(-3.22397201758907e-01dB,-8.79009476135771e+01°)
7.58577575029218e+02	(-4.02347544538492e-01dB,-8.78963083081319e+01°)
7.65596606911291e+02	(-4.82297537121383e-01dB,-8.78914907276946e+01°)
7.72680585095737e+02	(-5.62247162560351e-01dB,-8.78864944667941e+01°)
7.79830110523294e+02	(-6.42196403796218e-01dB,-8.78813191049674e+01°)
7.87045789695134e+02	(-7.22145243624571e-01dB,-8.78759642066730e+01°)
7.94328234724317e+02	(-8.02093664710840e-01dB,-8.78704293213095e+01°)
8.01678063387715e+02	(-8.82041649580708e-01dB,-8.78647139831321e+01°)
8.09095899178419e+02	(-9.61989180615504e-01dB,-8.78588177112801e+01°)
8.16582371358629e+02	(-1.04193624003594e+00dB,-8.78527400096667e+01°)
8.24138115013040e+02	(-1.12188280990975e+00dB,-8.78464803670065e+01°)
8.31763771102709e+02	(-1.20182887213763e+00dB,-8.78400382566628e+01°)
8.39459986519436e+02	(-1.28177440844872e+00dB,-8.78334131368165e+01°)
8.47227414140635e+02	(-1.36171940039218e+00dB,-8.78266044501499e+01°)
8.55066712884723e+02	(-1.44166382933872e+00dB,-8.78196116240720e+01°)
8.62978547767010e+02	(-1.52160767646757e+00dB,-8.78124340704632e+01°)
8.70963589956121e+02	(-1.60155092275973e+00dB,-8.78050711857289e+01°)
8.79022516830925e+02	(-1.68149354899190e+00dB,-8.77975223507937e+01°)
8.87156012038002e+02	(-1.76143553573959e+00dB,-8.77897869309190e+01°)
8.95364765549635e+02	(-1.84137686335302e+00dB,-8.77818642757790e+01°)
9.03649473722343e+02	(-1.92131751196505e+00dB,-8.77737537193375e+01°)
9.12010839355952e+02	(-2.00125746148015e+00dB,-8.77654545798356e+01°)
9.20449571753214e+02	(-2.08119669156670e+00dB,-8.77569661597062e+01°)
9.28966386779980e+02	(-2.16113518164805e+00dB,-8.77482877455894e+01°)
9.37562006925924e+02	(-2.24107291090240e+00dB,-8.77394186081564e+01°)
9.46237161365837e+02	(-2.32100985824413e+00dB,-8.77303580021465e+01°)
9.54992586021481e+02	(-2.40094600233072e+00dB,-8.77211051663477e+01°)
9.63829023624016e+02	(-2.48088132154949e+00dB,-8.77116593233013e+01°)
9.72747223777011e+02	(-2.56081579400670e+00dB,-8.77020196796384e+01°)
9.81747943020031e+02	(-2.64074939752047e+00dB,-8.76921854256231e+01°)
9.90831944892815e+02	(-2.72068210962344e+00dB,-8.76821557353400e+01°)
1.00000000000005e+03	(-2.80061390754188e+00dB,-8.76719297665499e+01°)
1.00925288607673e+03	(-2.88054476819302e+00dB,-8.76615066605946e+01°)
1.01859138805417e+03	(-2.96047466818935e+00dB,-8.76508855423487e+01°)
1.02801629812652e+03	(-3.04040358380261e+00dB,-8.76400655202633e+01°)
1.03752841581806e+03	(-3.12033149098839e+00dB,-8.76290456860959e+01°)
1.04712854805095e+03	(-3.20025836535554e+00dB,-8.76178251150145e+01°)
1.05681750921371e+03	(-3.28018418216364e+00dB,-8.76064028653894e+01°)
1.06659612123031e+03	(-3.36010891632061e+00dB,-8.75947779788391e+01°)
1.07646521362989e+03	(-3.44003254236696e+00dB,-8.75829494801225e+01°)
1.08642562361712e+03	(-3.51995503447216e+00dB,-8.75709163770097e+01°)
1.09647819614324e+03	(-3.59987636642064e+00dB,-8.75586776602860e+01°)
1.10662378397772e+03	(-3.67979651161216e+00dB,-8.75462323035324e+01°)
1.11686324778062e+03	(-3.75971544304191e+00dB,-8.75335792633206e+01°)
1.12719745617557e+03	(-3.83963313329462e+00dB,-8.75207174788465e+01°)
1.13762728582349e+03	(-3.91954955454758e+00dB,-8.75076458719597e+01°)
1.14815362149694e+03	(-3.99946467854189e+00dB,-8.74943633471360e+01°)
1.15877735615518e+03	(-4.07937847658544e+00dB,-8.74808687913279e+01°)
1.16949939101993e+03	(-4.15929091953927e+00dB,-8.74671610739270e+01°)
1.18032063565179e+03	(-4.23920197781094e+00dB,-8.74532390466068e+01°)
1.19124200802743e+03	(-4.31911162134117e+00dB,-8.74391015433399e+01°)
1.20226443461747e+03	(-4.39901981959427e+00dB,-8.74247473801399e+01°)
1.21338885046504e+03	(-4.47892654154933e+00dB,-8.74101753552598e+01°)
1.22461619926511e+03	(-4.55883175568980e+00dB,-8.73953842487454e+01°)
1.23594743344457e+03	(-4.63873542999443e+00dB,-8.73803728226540e+01°)
1.24738351424301e+03	(-4.71863753192032e+00dB,-8.73651398207823e+01°)
1.25892541179423e+03	(-4.79853802840178e+00dB,-8.73496839686303e+01°)
1.27057410520861e+03	(-4.87843688582887e+00dB,-8.73340039732975e+01°)
1.28233058265609e+03	(-4.95833407003971e+00dB,-8.73180985233989e+01°)
1.29419584145005e+03	(-5.03822954632052e+00dB,-8.73019662889266e+01°)
1.30617088813191e+03	(-5.11812327937444e+00dB,-8.72856059212652e+01°)
1.31825673855647e+03	(-5.19801523332544e+00dB,-8.72690160529384e+01°)
1.33045441797816e+03	(-5.27790537169717e+00dB,-8.72521952975688e+01°)
1.34276496113793e+03	(-5.35779365740527e+00dB,-8.72351422498689e+01°)
1.35518941235110e+03	(-5.43768005274535e+00dB,-8.72178554854098e+01°)
1.36772882559592e+03	(-5.51756451937634e+00dB,-8.72003335605206e+01°)
1.38038426460296e+03	(-5.59744701831326e+00dB,-8.71825750123397e+01°)
1.39315680294537e+03	(-5.67732750991106e+00dB,-8.71645783585047e+01°)
1.40604752412999e+03	(-5.75720595384975e+00dB,-8.71463420971708e+01°)
1.41905752168916e+03	(-5.83708230912716e+00dB,-8.71278647068502e+01°)
1.43218789927362e+03	(-5.91695653403785e+00dB,-8.71091446463401e+01°)
1.44543977074600e+03	(-5.99682858616427e+00dB,-8.70901803546070e+01°)
1.45881426027542e+03	(-6.07669842235840e+00dB,-8.70709702506366e+01°)
1.47231250243279e+03	(-6.15656599874154e+00dB,-8.70515127333154e+01°)
1.48593564228708e+03	(-6.23643127066437e+00dB,-8.70318061814256e+01°)
1.49968483550245e+03	(-6.31629419271297e+00dB,-8.70118489534013e+01°)
1.51356124843629e+03	(-6.39615471868845e+00dB,-8.69916393872116e+01°)
1.52756605823815e+03	(-6.47601280159018e+00dB,-8.69711758004008e+01°)
1.54170045294964e+03	(-6.55586839359739e+00dB,-8.69504564897803e+01°)
1.55596563160516e+03	(-6.63572144606183e+00dB,-8.69294797314001e+01°)
1.57036280433363e+03	(-6.71557190948327e+00dB,-8.69082437804818e+01°)
1.58489319246120e+03	(-6.79541973349498e+00dB,-8.68867468710866e+01°)
1.59955802861475e+03	(-6.87526486685427e+00dB,-8.68649872162952e+01°)
1.61435855682657e+03	(-6.95510725741545e+00dB,-8.68429630078464e+01°)
1.62929603263981e+03	(-7.03494685211821e+00dB,-8.68206724161237e+01°)
1.64437172321502e+03	(-7.11478359697098e+00dB,-8.67981135899730e+01°)
1.65958690743765e+03	(-7.19461743702858e+00dB,-8.67752846566221e+01°)
1.67494287602653e+03	(-7.27444831638116e+00dB,-8.67521837214817e+01°)
1.69044093164335e+03	(-7.35427617812872e+00dB,-8.67288088681273e+01°)
1.70608238900321e+03	(-7.43410096436627e+00dB,-8.67051581580837e+01°)
1.72186857498610e+03	(-7.51392261616228e+00dB,-8.66812296307329e+01°)
1.73780082874947e+03	(-7.59374107354702e+00dB,-8.66570213031239e+01°)
1.75388050184185e+03	(-7.67355627548068e+00dB,-8.66325311699247e+01°)
1.77010895831752e+03	(-7.75336815984521e+00dB,-8.66077572032420e+01°)
1.78648757485215e+03	(-7.83317666341329e+00dB,-8.65826973524480e+01°)
1.80301774085967e+03	(-7.91298172183917e+00dB,-8.65573495442068e+01°)
1.81970085861008e+03	(-7.99278326962581e+00dB,-8.65317116820184e+01°)
1.83653834334845e+03	(-8.07258124011409e+00dB,-8.65057816464998e+01°)
1.85353162341491e+03	(-8.15237556545276e+00dB,-8.64795572949007e+01°)
1.87068214036590e+03	(-8.23216617658467e+00dB,-8.64530364610902e+01°)
1.88799134909640e+03	(-8.31195300321371e+00dB,-8.64262169555071e+01°)
1.90546071796335e+03	(-8.39173597379254e+00dB,-8.63990965648416e+01°)
1.92309172891026e+03	(-8.47151501549316e+00dB,-8.63716730520453e+01°)
1.94088587759288e+03	(-8.55129005418602e+00dB,-8.63439441560687e+01°)
1.95884467350610e+03	(-8.63106101441162e+00dB,-8.63159075918428e+01°)
1.97696964011197e+03	(-8.71082781936312e+00dB,-8.62875610501009e+01°)
1.99526231496899e+03	(-8.79059039085508e+00dB,-8.62589021970608e+01°)
2.01372424986250e+03	(-8.87034864930459e+00dB,-8.62299286745392e+01°)
2.03235701093633e+03	(-8.95010251369540e+00dB,-8.62006380997069e+01°)
2.05116217882568e+03	(-9.02985190156581e+00dB,-8.61710280648171e+01°)
2.07014134879116e+03	(-9.10959672896832e+00dB,-8.61410961373191e+01°)
2.08929613085415e+03	(-9.18933691045089e+00dB,-8.61108398593955e+01°)
2.10862814993341e+03	(-9.26907235903009e+00dB,-8.60802567480976e+01°)
2.12813904598283e+03	(-9.34880298615723e+00dB,-8.60493442950887e+01°)
2.14783047413065e+03	(-9.42852870169317e+00dB,-8.60180999664075e+01°)
2.16770410481982e+03	(-9.50824941388085e+00dB,-8.59865212023940e+01°)
2.18776162394967e+03	(-9.58796502931568e+00dB,-8.59546054176888e+01°)
2.20800473301902e+03	(-9.66767545291063e+00dB,-8.59223500007380e+01°)
2.22843514927043e+03	(-9.74738058787478e+00dB,-8.58897523140664e+01°)
2.24905460583591e+03	(-9.82708033567195e+00dB,-8.58568096936607e+01°)
2.26986485188395e+03	(-9.90677459599860e+00dB,-8.58235194492694e+01°)
2.29086765276790e+03	(-9.98646326674632e+00dB,-8.57898788639638e+01°)
2.31206479017572e+03	(-1.00661462439741e+01dB,-8.57558851940783e+01°)
2.33345806228113e+03	(-1.01458234218683e+01dB,-8.57215356690319e+01°)
2.35504928389614e+03	(-1.02254946927144e+01dB,-8.56868274912198e+01°)
2.37684028662501e+03	(-1.03051599468637e+01dB,-8.56517578358508e+01°)
2.39883291901963e+03	(-1.03848190726943e+01dB,-8.56163238508297e+01°)
2.42102904673632e+03	(-1.04644719565790e+01dB,-8.55805226564191e+01°)
2.44343055269411e+03	(-1.05441184828474e+01dB,-8.55443513453208e+01°)
2.46603933723448e+03	(-1.06237585337543e+01dB,-8.55078069825424e+01°)
2.48885731828253e+03	(-1.07033919894351e+01dB,-8.54708866049987e+01°)
2.51188643150972e+03	(-1.07830187278737e+01dB,-8.54335872215474e+01°)
2.53512863049805e+03	(-1.08626386248643e+01dB,-8.53959058128111e+01°)
2.55858588690579e+03	(-1.09422515539658e+01dB,-8.53578393310027e+01°)
2.58226019063474e+03	(-1.10218573864748e+01dB,-8.53193846998340e+01°)
2.60615354999905e+03	(-1.11014559913720e+01dB,-8.52805388142805e+01°)
2.63026799189553e+03	(-1.11810472352894e+01dB,-8.52412985404389e+01°)
2.65460556197569e+03	(-1.12606309824686e+01dB,-8.52016607155320e+01°)
2.67916832481919e+03	(-1.13402070947135e+01dB,-8.51616221475706e+01°)
2.70395836410900e+03	(-1.14197754313534e+01dB,-8.51211796153300e+01°)
2.72897778280820e+03	(-1.14993358491972e+01dB,-8.50803298681940e+01°)
2.75422870333833e+03	(-1.15788882024864e+01dB,-8.50390696258443e+01°)
2.77971326775945e+03	(-1.16584323428556e+01dB,-8.49973955784153e+01°)
2.80543363795188e+03	(-1.17379681192816e+01dB,-8.49553043861734e+01°)
2.83139199579954e+03	(-1.18174953780414e+01dB,-8.49127926792946e+01°)
2.85759054337511e+03	(-1.18970139626598e+01dB,-8.48698570578965e+01°)
2.88403150312677e+03	(-1.19765237138696e+01dB,-8.48264940919513e+01°)
2.91071711806678e+03	(-1.20560244695544e+01dB,-8.47827003208881e+01°)
2.93764965196170e+03	(-1.21355160647038e+01dB,-8.47384722536285e+01°)
2.96483138952452e+03	(-1.22149983313626e+01dB,-8.46938063685007e+01°)
2.99226463660836e+03	(-1.22944710985801e+01dB,-8.46486991129452e+01°)
3.01995172040219e+03	(-1.23739341923580e+01dB,-8.46031469037105e+01°)
3.04789498962816e+03	(-1.24533874355960e+01dB,-8.45571461261697e+01°)
3.07609681474089e+03	(-1.25328306480428e+01dB,-8.45106931348351e+01°)
3.10455958812854e+03	(-1.26122636462371e+01dB,-8.44637842527161e+01°)
3.13328572431577e+03	(-1.26916862434552e+01dB,-8.44164157715502e+01°)
3.16227766016857e+03	(-1.27710982496560e+01dB,-8.43685839514982e+01°)
3.19153785510095e+03	(-1.28504994714220e+01dB,-8.43202850211240e+01°)
3.22106879128363e+03	(-1.29298897119032e+01dB,-8.42715151771421e+01°)
3.25087297385454e+03	(-1.30092687707574e+01dB,-8.42222705845824e+01°)
3.28095293113139e+03	(-1.30886364440918e+01dB,-8.41725473762932e+01°)
3.31131121482611e+03	(-1.31679925244051e+01dB,-8.41223416533656e+01°)
3.34195040026134e+03	(-1.32473368005183e+01dB,-8.40716494842874e+01°)
3.37287308658889e+03	(-1.33266690575243e+01dB,-8.40204669057374e+01°)
3.40408189701021e+03	(-1.34059890767160e+01dB,-8.39687899218010e+01°)
3.43557947899895e+03	(-1.34852966355256e+01dB,-8.39166145041028e+01°)
3.46736850452553e+03	(-1.35645915074602e+01dB,-8.38639365919109e+01°)
3.49945167028378e+03	(-1.36438734620352e+01dB,-8.38107520917758e+01°)
3.53183169791978e+03	(-1.37231422647064e+01dB,-8.37570568774731e+01°)
3.56451133426266e+03	(-1.38023976768070e+01dB,-8.37028467902388e+01°)
3.59749335155764e+03	(-1.38816394554747e+01dB,-8.36481176383944e+01°)
3.63078054770123e+03	(-1.39608673535816e+01dB,-8.35928651973463e+01°)
3.66437574647856e+03	(-1.40400811196655e+01dB,-8.35370852095407e+01°)
3.69828179780289e+03	(-1.41192804978612e+01dB,-8.34807733845218e+01°)
3.73250157795743e+03	(-1.41984652278214e+01dB,-8.34239253987640e+01°)
3.76703798983932e+03	(-1.42776350446483e+01dB,-8.33665368956502e+01°)
3.80189396320584e+03	(-1.43567896788163e+01dB,-8.33086034853533e+01°)
3.83707245492302e+03	(-1.44359288560996e+01dB,-8.32501207450782e+01°)
3.87257644921641e+03	(-1.45150522974920e+01dB,-8.31910842188198e+01°)
3.90840895792426e+03	(-1.45941597191302e+01dB,-8.31314894171996e+01°)
3.94457302075303e+03	(-1.46732508322160e+01dB,-8.30713318178422e+01°)
3.98107170553522e+03	(-1.47523253429381e+01dB,-8.30106068650668e+01°)
4.01790810848965e+03	(-1.48313829523877e+01dB,-8.29493099700922e+01°)
4.05508535448409e+03	(-1.49104233564780e+01dB,-8.28874365107616e+01°)
4.09260659730036e+03	(-1.49894462458652e+01dB,-8.28249818319643e+01°)
4.13047501990187e+03	(-1.50684513058565e+01dB,-8.27619412452127e+01°)
4.16869383470361e+03	(-1.51474382163345e+01dB,-8.26983100291064e+01°)
4.20726628384470e+03	(-1.52264066516643e+01dB,-8.26340834290420e+01°)
4.24619563946339e+03	(-1.53053562806085e+01dB,-8.25692566573911e+01°)
4.28548520397466e+03	(-1.53842867662432e+01dB,-8.25038248937429e+01°)
4.32513831035036e+03	(-1.54631977658582e+01dB,-8.24377832844408e+01°)
4.36515832240193e+03	(-1.55420889308786e+01dB,-8.23711269432407e+01°)
4.40554863506581e+03	(-1.56209599067674e+01dB,-8.23038509511577e+01°)
4.44631267469137e+03	(-1.56998103329363e+01dB,-8.22359503566535e+01°)
4.48745389933160e+03	(-1.57786398426444e+01dB,-8.21674201753333e+01°)
4.52897579903649e+03	(-1.58574480629149e+01dB,-8.20982553907494e+01°)
4.57088189614904e+03	(-1.59362346144311e+01dB,-8.20284509538907e+01°)
4.61317574560409e+03	(-1.60149991114424e+01dB,-8.19580017836905e+01°)
4.65586093522988e+03	(-1.60937411616713e+01dB,-8.18869027672643e+01°)
4.69894108605245e+03	(-1.61724603662064e+01dB,-8.18151487596732e+01°)
4.74241985260275e+03	(-1.62511563194070e+01dB,-8.17427345843415e+01°)
4.78630092322669e+03	(-1.63298286088030e+01dB,-8.16696550332822e+01°)
4.83058802039804e+03	(-1.64084768149938e+01dB,-8.15959048672867e+01°)
4.87528490103417e+03	(-1.64871005115429e+01dB,-8.15214788160429e+01°)
4.92039535681482e+03	(-1.65656992648741e+01dB,-8.14463715783760e+01°)
4.96592321450368e+03	(-1.66442726341703e+01dB,-8.13705778225792e+01°)
5.01187233627304e+03	(-1.67228201712655e+01dB,-8.12940921866601e+01°)
5.05824662003147e+03	(-1.68013414205353e+01dB,-8.12169092784060e+01°)
5.10504999975439e+03	(-1.68798359187964e+01dB,-8.11390236760343e+01°)
5.15228644581790e+03	(-1.69583031951917e+01dB,-8.10604299282065e+01°)
5.19995996533549e+03	(-1.70367427710841e+01dB,-8.09811225544122e+01°)
5.24807460249806e+03	(-1.71151541599454e+01dB,-8.09010960453987e+01°)
5.29663443891692e+03	(-1.71935368672463e+01dB,-8.08203448634393e+01°)
5.34564359397006e+03	(-1.72718903903432e+01dB,-8.07388634427558e+01°)
5.39510622515163e+03	(-1.73502142183606e+01dB,-8.06566461896158e+01°)
5.44502652842457e+03	(-1.74285078320945e+01dB,-8.05736874835018e+01°)
5.49540873857660e+03	(-1.75067707038739e+01dB,-8.04899816765019e+01°)
5.54625712957947e+03	(-1.75850022974651e+01dB,-8.04055230945517e+01°)
5.59757601495147e+03	(-1.76632020679523e+01dB,-8.03203060377777e+01°)
5.64936974812339e+03	(-1.77413694616095e+01dB,-8.02343247804690e+01°)
5.70164272280785e+03	(-1.78195039157974e+01dB,-8.01475735721532e+01°)
5.75439937337195e+03	(-1.78976048588424e+01dB,-8.00600466379508e+01°)
5.80764417521350e+03	(-1.79756717099131e+01dB,-7.99717381789735e+01°)
5.86138164514067e+03	(-1.80537038789087e+01dB,-7.98826423731244e+01°)
5.91561634175513e+03	(-1.81317007663353e+01dB,-7.97927533755111e+01°)
5.97035286583876e+03	(-1.82096617631887e+01dB,-7.97020653191942e+01°)
6.02559586074398e+03	(-1.82875862508357e+01dB,-7.96105723157988e+01°)
6.08135001278758e+03	(-1.83654736008875e+01dB,-7.95182684559221e+01°)
6.13762005164835e+03	(-1.84433231750891e+01dB,-7.94251478103357e+01°)
6.19441075076822e+03	(-1.85211343251918e+01dB,-7.93312044302693e+01°)
6.25172692775727e+03	(-1.85989063928378e+01dB,-7.92364323484485e+01°)
6.30957344480235e+03	(-1.86766387094298e+01dB,-7.91408255794491e+01°)
6.36795520907958e+03	(-1.87543305960222e+01dB,-7.90443781209822e+01°)
6.42687717317062e+03	(-1.88319813631983e+01dB,-7.89470839546313e+01°)
6.48634433548282e+03	(-1.89095903109372e+01dB,-7.88489370461995e+01°)
6.54636174067319e+03	(-1.89871567285148e+01dB,-7.87499313474285e+01°)
6.60693448007640e+03	(-1.90646798943564e+01dB,-7.86500607958641e+01°)
6.66806769213667e+03	(-1.91421590759470e+01dB,-7.85493193169179e+01°)
6.72976656284363e+03	(-1.92195935296985e+01dB,-7.84477008243521e+01°)
